,customerId,products
37768,22297,"64,53,53,281"
37769,22298,"8,44,10"
37770,22300,159
37771,12317,141
37772,286,89
37773,7201,"95,43,218"
37774,22307,"194,106"
37775,22302,"248,248,248,107,261"
37776,15910,264
37777,14889,269
37778,10077,"65,65,65,21,102"
37779,17712,"95,269,269"
37780,5769,159
37781,2867,"184,184"
37782,1845,"233,16"
37783,22327,"169,169,150,150"
37784,11445,"139,139"
37785,16444,"181,90,48,87,40,224,224,180"
37786,5186,"10,105,193"
37787,22339,"74,74,74"
37788,2117,"4,4,4,164,164,164"
37789,8264,"156,21"
37790,2123,"42,215"
37791,6222,6
37792,17764,"236,236"
37793,20062,"21,7,7,157,228"
37794,5728,"120,54,54,54"
37795,22332,"120,120,120"
37796,18806,70
37797,5157,"179,179,179"
37798,4992,"34,34,34,291,159,66,66,291,151,66"
37799,4993,"66,66,66,69,125,42,42"
37800,387,26
37801,8215,"290,290,284,284,284,146,177,212,192"
37802,1672,46
37803,3721,"55,110,79,101,17,58,14,14"
37804,3985,10
37805,1683,"195,80,9,80,195,37,80,39,49,39"
37806,149,"92,145,142"
37807,1179,"284,85,179"
37808,2973,289
37809,13219,"125,125"
37810,166,"242,16,26"
37811,20135,"199,120,120,120"
37812,2728,"56,17,17"
37813,14386,277
37814,22301,250
37815,5192,"110,169"
37816,11437,"58,46"
37817,17694,"262,113"
37818,12725,"182,149,149,149,292,56,56"
37819,22303,201
37820,2743,"153,153"
37821,14777,"150,15"
37822,13756,"21,31,31"
37823,1227,98
37824,13457,"120,120,120"
37825,22305,"248,248,248,120,120,120"
37826,714,"151,63,50,184,191,197,142,226"
37827,15307,"245,245,159"
37828,1233,145
37829,3284,"66,179"
37830,6105,"120,120,120,54,54,54"
37831,22309,40
37832,2268,"96,70"
37833,4319,"120,120,54,54"
37834,801,"32,40,40"
37835,2791,"120,120,120,12,12,12,23"
37836,10736,37
37837,1265,22
37838,4852,199
37839,6135,"14,14"
37840,12024,"85,85"
37841,3066,"16,42,42,69,69,166,166,147,264"
37842,3327,114
37843,2818,14
37844,6149,"24,24,48,12,12,108,108"
37845,6920,"105,12,12"
37846,22360,"121,121,121"
37847,6416,"120,120,120"
37848,6105,"120,120,120"
37849,3091,286
37850,6420,"157,244"
37851,22319,"120,120,120"
37852,280,"16,83,83"
37853,138,"120,120,120,161"
37854,22299,"12,12,248,248,248,184,184,184"
37855,797,"93,93"
37856,22323,"87,229,248,248,248,106"
37857,8782,"279,43,36,43,36,291,173,21,36,65"
37858,22304,"151,53,53,48,153"
37859,7201,"121,121,67"
37860,22306,"69,69,69"
37861,22310,100
37862,22311,"273,157"
37863,8744,"141,13,13,13,27"
37864,22313,"250,85,85,300"
37865,22314,"42,42"
37866,22315,"219,219,220,78,78,85"
37867,22316,121
37868,22317,"97,245,66,26"
37869,22318,"66,66"
37870,22320,"120,120,120"
37871,22321,"13,12,53,12,30,161,281,30,12,30"
37872,22322,161
37873,22325,"194,41,30,30,30,49,49,9,9,9"
37874,22329,"67,66"
37875,16444,87
37876,22335,36
37877,5186,178
37878,19012,"53,53,136,159"
37879,5303,"42,42,60"
37880,3655,"133,133,133"
37881,17480,"193,13,13"
37882,16967,"120,120,120"
37883,18254,"297,120,185,228,120,2,120,2,215,299"
37884,22352,"120,120,120"
37885,3641,"197,134"
37886,3652,"237,142"
37887,7508,"120,120,120"
37888,3642,"296,218,218,244,244"
37889,4863,"2,2"
37890,16740,"273,19,17,65,157,278,65,249,65,157"
37891,5223,"164,164,164"
37892,2151,"229,106"
37893,109,"219,72,72"
37894,19731,"120,120,120"
37895,4208,"105,105"
37896,881,"54,54,54"
37897,1654,"40,40,85"
37898,2935,"155,85,46,84,177,238,84,155,85,84"
37899,120,"142,170,72,35,38,252,170,170,35,38"
37900,19834,"12,137,24"
37901,123,"120,120,120"
37902,14614,"63,117,71,121,121,167,179,63,66,121"
37903,21122,"43,43,13,37,37"
37904,14729,"120,120,120"
37905,16877,"290,149,269"
37906,1936,"174,83,83"
37907,18834,"61,173"
37908,147,"66,66"
37909,5532,"120,120,120,17,3,3,3,67,67"
37910,18971,"279,279,239"
37911,22343,"120,120,120"
37912,22344,"120,120,120"
37913,2221,"54,54,54"
37914,286,"66,66,78"
37915,11192,56
37916,21441,"10,286,151"
37917,11458,"12,66,24,159,35,196,35,92,66,30"
37918,5666,"226,226"
37919,3273,286
37920,21708,"148,110,110,110"
37921,2766,158
37922,3247,"63,63,63"
37923,13698,"74,86,63,224,224,224,74,186,139,16"
37924,6258,177
37925,22342,"120,120,120"
37926,5849,"61,103,187,187,215"
37927,5157,"54,54,54,120,120,120"
37928,5851,"120,120"
37929,8417,98
37930,6119,"159,3"
37931,13043,"236,236,236"
37932,6134,48
37933,11374,"41,120,120,120"
37934,5626,"120,120,120"
37935,2299,"45,57"
37936,10749,"120,120,42,42,161,54,54"
37937,14848,181
37938,1,"2,2,32,32"
37939,2055,"231,2,2"
37940,21762,"2,2,66,32,32"
37941,11787,"2,2"
37942,4014,"32,32,2,2"
37943,3684,"66,16,231,231"
37944,21527,"2,2"
37945,20058,"66,159"
37946,6170,"65,78,159"
37947,13659,"2,2"
37948,8735,"171,171"
37949,8228,"15,159,13,13"
37950,5157,"2,2"
37951,9766,"286,230,230,230,2,2,24,24,24"
37952,14894,"32,32,177,106,232,110"
37953,13359,"179,179"
37954,62,130
37955,8255,"276,276,212"
37956,5814,"145,145"
37957,1601,"51,43"
37958,7234,"32,32"
37959,2115,201
37960,21572,"32,32,2,2"
37961,2117,"231,231,231"
37962,2632,"245,245,13,13,13,211"
37963,9804,"32,32,231,231,231"
37964,10833,202
37965,13395,"82,3,17"
37966,16484,"69,69,107,264,42,42,42"
37967,19546,"248,248,248,212,212,211,211,211,2"
37968,3209,"98,16,32,32,231,231,231,2,2,95"
37969,20572,"2,2,32,32"
37970,1120,"2,2"
37971,3172,"37,41,37,80,228,67,2,252,80,37"
37972,21093,"153,2,2"
37973,5223,"2,2"
37974,14439,"193,12,30"
37975,6250,"2,2"
37976,18539,"32,32"
37977,109,"215,71,71,2,2,63,63"
37978,4206,"98,67"
37979,1672,"2,2"
37980,5769,"299,16"
37981,1816,"13,154,2"
37982,13966,"2,2"
37983,5263,106
37984,148,"192,32,32,146,2,2"
37985,666,"2,2"
37986,6811,"32,32,2,2"
37987,4768,"35,135,17,232,35,81,78,134,2,66"
37988,165,"45,45,209,52,13,134,284,32,32"
37989,166,"32,32,58,53,2,2"
37990,20135,"32,32"
37991,2216,"93,93,93"
37992,2221,"2,2"
37993,3249,"2,2"
37994,21684,"2,2"
37995,20150,"32,32"
37996,2743,"90,173"
37997,1720,"2,56,65,65,56,32,160,65,160,2"
37998,14009,"229,229,125,181,2,2"
37999,17082,"2,2"
38000,6281,"3,211,267"
38001,4288,"17,68,49,19,78,32,32"
38002,21189,"159,159"
38003,713,29
38004,714,"2,2"
38005,21710,"2,2"
38006,6356,"2,2"
38007,11192,"32,32,231,231,231"
38008,6360,"2,2"
38009,1246,"32,32,102,2,2"
38010,4319,"2,2"
38011,5670,"184,2,2,159"
38012,22245,"37,274,274,229,9"
38013,2791,"231,231,231,32,32,2,2"
38014,6376,"2,2,196"
38015,6379,"2,2,212"
38016,2285,173
38017,9454,"2,2"
38018,22262,"32,32,179,2,2"
38019,22264,"2,2"
38020,11466,"60,221,10,2,2,66"
38021,2812,"2,2,17,17,17"
38022,4861,"7,10,51"
38023,2818,"236,14"
38024,4872,"32,32,2,2"
38025,19215,"2,2,32,32"
38026,9774,"114,159"
38027,22290,"2,2"
38028,2839,"83,83,83"
38029,10520,"2,2"
38030,1328,"2,2,224,224,32,32"
38031,22322,"32,32,2,2"
38032,11575,"2,2"
38033,22331,"180,274"
38034,1341,"2,2"
38035,22337,"135,2,2,182"
38036,22338,"142,141,216,142,29,151,281,29,2,2"
38037,22345,"299,2"
38038,22346,"231,231,231,66,32,32,2,2"
38039,1355,184
38040,22348,"63,2,2,12,108"
38041,22349,"258,16,10,2,2"
38042,22350,"211,216,66,2,2,150"
38043,22351,"72,72,72,151,101"
38044,22353,"2,2"
38045,22354,"286,163"
38046,22355,"275,157,157,65,2,2"
38047,22356,"161,299"
38048,22357,"21,44,44,219,89,71,71,117,78,98"
38049,22358,"2,65,184"
38050,9559,"146,16,204"
38051,22360,"2,2"
38052,22363,16
38053,22364,"32,32,2,2"
38054,22365,"299,99,16,2,2,169,169,32,32"
38055,22368,258
38056,1937,"9,2,2,37,9,49,32,37,286,154"
38057,22374,278
38058,22379,"2,2"
38059,1392,"217,2,2"
38060,9078,"49,9"
38061,13187,"32,32,2,2"
38062,3972,"2,2,32,32"
38063,12172,63
38064,19858,"32,32,2,2"
38065,7059,"136,209,111,111,36,36"
38066,10139,242
38067,5532,"60,60,60,2,2,3"
38068,421,"2,2"
38069,7086,"2,2,32,32"
38070,4020,"32,32,135,2,2,26,89"
38071,438,"300,300,300"
38072,13752,"76,76,76"
38073,13753,"2,2,151,286"
38074,3013,"66,66,60"
38075,20423,"2,2"
38076,14288,"24,24,12,12"
38077,18903,"2,2,32,32"
38078,17891,"2,2"
38079,6117,"2,2"
38080,15855,"79,211,152,3,3,67,154,40"
38081,21495,51
38082,22530,"231,231,231"
38083,10844,"2,2,264,264"
38084,22532,106
38085,5,"16,201"
38086,2054,"231,231,231"
38087,8199,"48,152"
38088,12296,"32,32,2,2"
38089,22537,"2,2"
38090,4106,48
38091,22539,"32,32"
38092,22540,"2,2,91,91"
38093,4960,163
38094,22531,"71,71,158,189,2,2"
38095,8207,179
38096,22544,"2,2"
38097,10257,"32,32"
38098,22506,"2,66,245,245"
38099,22551,"156,156,156"
38100,16409,228
38101,28,"191,49,50,18,80,35,35,35"
38102,4125,"32,32"
38103,31,"3,85,85,84"
38104,6177,"252,56"
38105,14370,"85,177,177"
38106,10277,"261,261"
38107,2086,"13,125,125,95,58,159"
38108,2738,125
38109,16733,"66,66,56,2,2"
38110,22571,"32,32"
38111,22536,194
38112,10285,52
38113,22577,"2,2"
38114,8247,"16,87,87,87"
38115,22538,"2,2,231,231,231"
38116,2109,"38,38,38,2,2,264"
38117,16450,125
38118,13233,"32,32,2,2"
38119,2402,156
38120,6217,"2,2"
38121,18507,"56,2,2"
38122,22542,"231,231,231"
38123,81,151
38124,19130,"2,32,32"
38125,6236,"66,2,2"
38126,10334,"83,174,174,2"
38127,4191,"2,2,204,200"
38128,6161,"32,32,2,2"
38129,16712,"32,32,2,2"
38130,2150,"32,32,2,2"
38131,8295,66
38132,10345,"2,32,32"
38133,106,"32,32,201,2,2"
38134,4207,"32,32,2,2"
38135,16496,"2,2"
38136,6074,"13,92,92,18,38,38,38"
38137,115,3
38138,20598,192
38139,12409,"67,241,81"
38140,123,"121,121,121"
38141,10944,21
38142,7190,"2,2"
38143,129,"32,32"
38144,22578,"32,32"
38145,136,"139,63"
38146,20619,"158,2,2"
38147,5145,"2,2"
38148,8339,"32,32"
38149,2074,"282,2,2,32,32"
38150,153,34
38151,6299,"2,2"
38152,14496,"32,32"
38153,165,"2,2,51,232"
38154,712,"32,32"
38155,19303,"96,163,194,61,3"
38156,10415,"12,102,48,30,30,30,38,38,38"
38157,179,"92,92,2,2"
38158,182,"15,6,48"
38159,373,"2,2,173"
38160,6336,"231,231,231"
38161,195,"36,36,36,105"
38162,8391,"65,65"
38163,22512,"153,153,2,2"
38164,16591,"2,2"
38165,20688,98
38166,2262,"32,32,65"
38167,10455,"161,161,161"
38168,218,"19,19,2,2,20,20"
38169,12508,"32,32"
38170,12511,"26,63"
38171,7206,"73,19,19,19"
38172,5159,"133,133,133"
38173,2283,"152,152"
38174,6382,"2,2"
38175,4340,43
38176,2293,79
38177,4345,"16,244,244"
38178,2055,"231,231,32,32"
38179,16639,"2,2"
38180,12551,"142,165,47"
38181,266,10
38182,10509,"157,243"
38183,16654,"85,16"
38184,22378,12
38185,6417,"247,42"
38186,19161,"2,2"
38187,12567,"84,7"
38188,7898,"189,32,32,2,2,117,71"
38189,20767,"2,2,32,32"
38190,288,"259,102,159,230,230"
38191,6433,299
38192,2341,"110,38,50,38,191,13,38,3,41,117"
38193,20775,"2,2"
38194,296,"32,32,261"
38195,297,"96,270,270"
38196,4395,"32,32"
38197,2717,"64,64,64"
38198,6449,"189,71"
38199,15696,"2,2,6"
38200,10551,"2,2,32,32,42,42,121,231,231,231"
38201,8504,3
38202,317,"2,2"
38203,1136,"2,2,32,32"
38204,12355,16
38205,10567,"2,2,32,32"
38206,332,"32,32"
38207,10584,"2,53,121"
38208,4441,"2,2,281"
38209,20828,"98,2,2"
38210,18781,"216,247"
38211,6495,"19,204,204"
38212,353,"32,32,245,137"
38213,10594,"264,12,12"
38214,18787,"231,231,2,2"
38215,18792,"245,245"
38216,8553,"32,32,231,231,231"
38217,364,"86,186"
38218,6512,"191,13"
38219,12659,"273,273,132,164,19,273,164,19,164,19"
38220,18809,"32,32,3,3"
38221,20858,"2,2,32,32"
38222,380,"216,142"
38223,18813,"2,2,231,231,231,32,32"
38224,2431,"2,280,280"
38225,14720,"254,254,32,32,90"
38226,18822,"32,32,2,2"
38227,20871,"2,2"
38228,18836,"184,151,134,245"
38229,14199,"117,68,87"
38230,22519,159
38231,18843,"2,2,231,231,231"
38232,10652,"42,42"
38233,412,"125,125"
38234,10662,"2,2"
38235,6568,"32,32"
38236,20910,"46,51"
38237,431,"85,85"
38238,436,"217,2,2,70"
38239,6585,"2,2"
38240,8634,"26,231,231,231"
38241,8635,"231,231,231"
38242,12733,"2,2"
38243,1441,"2,2,32,32"
38244,12739,"2,2,32,32"
38245,453,"32,32"
38246,2504,13
38247,457,"17,56"
38248,6602,"105,106,106,106"
38249,6109,"32,32"
38250,14799,41
38251,20945,"231,231,231"
38252,8658,"2,2"
38253,470,"142,29"
38254,4569,5
38255,16858,153
38256,4573,"32,32"
38257,18913,"2,2"
38258,483,"2,2"
38259,5884,"2,2"
38260,4587,193
38261,6636,"231,231,231,2,2,121,66"
38262,6637,"231,231,231,24,2,2"
38263,4590,"101,36,49,49,181,15,80"
38264,6642,"92,92,89"
38265,8693,"32,32,2,2"
38266,17834,"2,2"
38267,505,"2,2,32,32"
38268,7792,"32,32,2,2"
38269,12802,73
38270,4621,"32,32"
38271,6670,"2,2"
38272,16912,"2,2,157,32,32,231,231,231"
38273,22523,"32,32,231,231"
38274,2581,79
38275,2585,"32,32"
38276,773,159
38277,12828,"2,32,32"
38278,541,"32,32,66,73,2,2"
38279,543,"10,141,98,194"
38280,2592,"3,252"
38281,8737,"2,2,32,32,231,231,231,21"
38282,8738,"43,32,32"
38283,548,"32,32"
38284,4871,"48,2,2"
38285,6695,"2,2"
38286,6698,"231,231,231"
38287,555,"159,101"
38288,8748,"212,146,293,38,38,38"
38289,562,26
38290,8755,"12,231,2,264,30,231,12,264,30,2"
38291,2612,"221,102"
38292,4661,"32,32,194"
38293,10808,6
38294,569,"32,32,2,2,48"
38295,574,"32,32,2,2"
38296,2625,"15,150"
38297,8774,151
38298,8290,"32,32,2,2"
38299,3021,"32,32"
38300,16974,"2,2"
38301,6736,"203,114,15,144,144,16"
38302,10681,"282,101,101,101,10,10,200,270,35"
38303,4691,"144,144"
38304,6741,"2,2,73,32,32,35,35,35"
38305,6742,"32,32,151,151"
38306,6748,"83,2,204"
38307,605,85
38308,2491,"32,32"
38309,607,"231,231,231"
38310,4704,"10,86,86"
38311,4705,286
38312,2658,300
38313,16997,"2,2"
38314,6758,"2,2,231,231,231"
38315,2665,"178,178,178,3"
38316,4083,"32,32"
38317,619,"193,193,79"
38318,22526,"2,2"
38319,4045,"135,135,83"
38320,21102,"2,2"
38321,21103,"2,2,231,231,231"
38322,627,"2,2"
38323,788,"211,211"
38324,8821,"32,32"
38325,6775,98
38326,4202,"158,158"
38327,2681,289
38328,6779,"134,259"
38329,2684,"2,2,211,211"
38330,14973,151
38331,3253,150
38332,3674,236
38333,6788,"2,2"
38334,2700,"111,111,111,9,39,39"
38335,269,"159,98,2,65,65,66,2,78,32,32"
38336,15811,"2,2"
38337,13422,93
38338,4755,"32,32,231,231,231"
38339,17047,"2,2,159,159"
38340,4760,"2,2,297,297"
38341,2713,"32,32"
38342,2716,"53,9,53,177,2,157,2,53,239,100"
38343,6813,"2,2,50,50,50"
38344,21150,"2,2"
38345,4767,"2,2"
38346,672,"2,2,32,32"
38347,2721,"2,2,280,280,280"
38348,8866,"231,231,231"
38349,4772,"2,2,32,32"
38350,10923,"2,32"
38351,7283,"53,157,123"
38352,2746,"101,58,219,219,32,32,159,159,2"
38353,10939,"71,65,40"
38354,700,"32,32"
38355,14454,"2,2,32,32"
38356,10952,77
38357,713,61
38358,714,"4,2,179,160,4,2,63,245,4,3"
38359,2763,216
38360,2771,32
38361,17108,"2,2"
38362,6869,"32,32"
38363,4825,"244,244"
38364,6876,"2,2"
38365,980,"2,2"
38366,6268,"2,2,32,32"
38367,2795,"261,261"
38368,4845,"2,2"
38369,3539,"32,32"
38370,19183,"95,264"
38371,22394,"2,2"
38372,809,"3,3,18"
38373,26,"1,1,1,19,19,19,260,260"
38374,19194,"32,32,2,2"
38375,2176,"48,152"
38376,768,"260,174,174,174"
38377,13057,"28,28,28,78,78"
38378,12417,"67,18,184,184,79,79"
38379,2819,"107,107,2,2,217"
38380,19244,"2,2"
38381,6437,"32,32"
38382,17165,"2,2"
38383,9006,151
38384,4881,"32,32,2,2"
38385,4884,"32,32"
38386,4886,"26,193,181"
38387,2522,16
38388,795,"32,32"
38389,797,"25,204,98"
38390,11038,"66,85,85,73"
38391,799,"179,201"
38392,6949,"2,2"
38393,811,"32,32,2,2"
38394,9005,"32,32,231,231,231,2,2"
38395,21294,"231,231,231,2,2"
38396,13108,"30,179,179,179,58,58,166,12,240"
38397,821,258
38398,4918,"2,2,193,32"
38399,22518,"2,2"
38400,22533,"231,231,231"
38401,21313,65
38402,6284,"69,69,69"
38403,19269,"117,139"
38404,16184,"2,2,79"
38405,6994,"35,35,110,280"
38406,21333,"149,56,86,171,2,2,186,186"
38407,6998,"2,177"
38408,9055,"2,2"
38409,21344,134
38410,15201,"2,2"
38411,874,"2,2,32,32"
38412,6908,"32,32"
38413,7022,"9,49"
38414,9705,"32,32"
38415,924,"75,75,75"
38416,885,"32,32"
38417,4984,48
38418,7033,"2,2,32,32"
38419,22535,"194,194,151,3"
38420,12275,"276,232,65"
38421,11135,"69,42"
38422,7041,75
38423,4997,3
38424,910,156
38425,9103,"2,2"
38426,11152,"32,32,147,42,2,2"
38427,11155,"21,136"
38428,9108,"14,21"
38429,15254,"71,71,228,231,231,231,26"
38430,5015,"156,221"
38431,13208,"22,231,231,231,65,65"
38432,11167,"220,220,60,60"
38433,930,"188,163,163,86"
38434,13224,"2,2"
38435,937,"226,226,226,36"
38436,9130,"17,32,32"
38437,9131,"32,32"
38438,7085,"66,66,85,72,72"
38439,7089,"56,66,2,2,274,261,32"
38440,15283,"2,2,32,32"
38441,13471,"32,32,2,2"
38442,13246,"71,278"
38443,11199,"177,157,157,157,2,2,245"
38444,3012,"60,60,74,258,32,32,179,179,167"
38445,18414,117
38446,21992,117
38447,969,63
38448,7114,"2,2"
38449,5067,97
38450,11212,"100,34,134"
38451,973,87
38452,20492,"3,32,32"
38453,3028,261
38454,13270,"193,2,2"
38455,5080,"26,14,32,32"
38456,6309,"2,2"
38457,9180,159
38458,4603,"2,2,32,32,15,3"
38459,7137,"2,2"
38460,995,"2,2,66,32,32,202,78"
38461,6652,"231,231,231"
38462,997,"2,2"
38463,3056,"111,32,32,57,117"
38464,5107,10
38465,1013,"2,2"
38466,3063,"48,48,48,2,2"
38467,9208,"2,2"
38468,13305,"2,2,32,32"
38469,3925,"42,42,61,61,69,69"
38470,19452,"159,203,259"
38471,1022,"91,91,91,32,32,76,76,76,2,2"
38472,17238,"231,231,231"
38473,1026,"46,11"
38474,13315,"68,184,184,146"
38475,15372,"35,35,35,179,174,174,14"
38476,5134,"299,2,2,24,24"
38477,1044,2
38478,1048,"49,9,17,3,3"
38479,13337,"32,32,16,220,191,18,18"
38480,7482,"226,226,226"
38481,1061,"231,231,231"
38482,17447,"13,13,57"
38483,2223,"2,2"
38484,1068,"204,95,95"
38485,6323,"2,32"
38486,15407,98
38487,13361,"38,110"
38488,21554,"2,2,32,32"
38489,7007,232
38490,5176,25
38491,9274,"2,2"
38492,5186,193
38493,11332,"2,2"
38494,13382,"32,32,16,2,2"
38495,7239,"2,2"
38496,7607,"2,2"
38497,7243,"2,2"
38498,1101,79
38499,10083,"2,2,32,32"
38500,13401,"159,78,65,65"
38501,6672,"149,226,226"
38502,1118,211
38503,3167,"2,2,32,32"
38504,7264,76
38505,9314,246
38506,1178,"32,32"
38507,1125,"145,34"
38508,17511,"32,32,2,2"
38509,5224,"231,231,231"
38510,9322,79
38511,22543,71
38512,5228,"32,32"
38513,15470,"231,231,231"
38514,13424,"32,32,2,2"
38515,22377,"16,2,2"
38516,9331,"91,199"
38517,7278,"2,2"
38518,21622,"276,95"
38519,9336,"32,32,32"
38520,5243,"32,32,2,2"
38521,192,"3,15,15"
38522,7293,"2,2"
38523,13776,"231,231,231"
38524,14224,"2,286,65,65,157,157"
38525,15495,"2,2"
38526,5257,"212,276,21"
38527,19600,"110,46,144,144,137,44"
38528,9361,"210,210,210"
38529,15511,"228,136"
38530,15512,"2,2"
38531,13466,"204,3,3,199"
38532,7327,"153,144,144"
38533,5280,"75,75,75"
38534,22385,"32,32,240"
38535,5285,228
38536,15526,"13,58,159"
38537,22545,"2,2"
38538,7337,"231,231,231"
38539,1200,"226,224"
38540,1225,"60,60"
38541,13491,242
38542,21072,"123,2,107,264,264,286,245,153"
38543,13496,"32,32"
38544,3258,"252,2,2"
38545,21692,2
38546,9405,"9,117,80,39"
38547,11454,"91,91,16"
38548,10102,291
38549,19659,"34,41,40,40,40,211,211,211"
38550,3278,"231,231,231"
38551,7906,"32,32"
38552,22410,"2,2,256,43,32,32,132"
38553,1913,"121,121,121"
38554,9432,"2,2"
38555,13530,"32,32,2,2"
38556,16592,"2,2"
38557,19679,273
38558,9441,226
38559,1916,"2,2"
38560,3301,"179,179,179,159,159"
38561,15591,"2,2"
38562,3304,"52,52,123"
38563,5353,134
38564,22397,"300,2,2"
38565,15596,"2,2"
38566,111,"156,7,144,93"
38567,13556,"32,32,2,2"
38568,9461,52
38569,9087,"231,231,231"
38570,17655,"32,32"
38571,5369,"14,134"
38572,9305,"2,2"
38573,5371,"160,160,95,98,2,2,299"
38574,1920,25
38575,22541,"32,32"
38576,9472,"239,137"
38577,1281,"2,2"
38578,5382,"21,21,21,207"
38579,13410,"2,2,32,32"
38580,3340,"32,32,2,2"
38581,19730,"2,2"
38582,3349,"161,161,2,2"
38583,5403,"32,32"
38584,4865,"32,32,2,2,231,231,231"
38585,13598,"68,2,2"
38586,5407,"231,231,231,2,2"
38587,11555,2
38588,19750,"32,32"
38589,5418,"2,2"
38590,13611,"2,2,32,32"
38591,5424,"2,2,87,32,32,275,69,69,69"
38592,6026,"209,209,209,26,286,53,53,159"
38593,1338,"17,17"
38594,5437,"201,43,43,32,32,46"
38595,21827,"32,32"
38596,5445,"20,113,21,21"
38597,15691,196
38598,9552,"159,159,92,92,92,2,2,121,32,32"
38599,1362,"2,231,231,231"
38600,15699,"76,193,273"
38601,7514,278
38602,9563,"32,32"
38603,22416,"32,32,2,2"
38604,5472,"35,35,35,16"
38605,15713,"67,85,13,241,121,13,67,67,13,121"
38606,22417,"22,21"
38607,3430,"274,274,178,178,123"
38608,5480,"32,32"
38609,5482,63
38610,3436,"2,2,32,32"
38611,9585,"34,3,3"
38612,9587,"151,260,13,13"
38613,22420,"80,39"
38614,3445,"189,139,10"
38615,1599,"30,30,92,92"
38616,15737,"32,32,2,2"
38617,1403,"32,32"
38618,1404,22
38619,3453,"231,231,231,2,2"
38620,235,"2,2,89"
38621,19839,"17,137"
38622,5507,"2,2,24,24,24,212,231,231,231"
38623,21892,"2,2,231,231,231"
38624,1413,196
38625,920,"179,47,32,32,2,2"
38626,5523,"32,32"
38627,7576,"177,177,44,44"
38628,17823,"184,184,204,68,68,68,211"
38629,582,"32,32"
38630,3996,"207,21"
38631,17831,"16,16,10,10,252"
38632,15787,"32,32"
38633,1454,"83,83,83,174,174,174"
38634,13744,"19,19,19,2,2"
38635,9649,61
38636,13746,"231,231,231"
38637,5559,"137,15"
38638,8915,"32,32,2,2,231,231,231"
38639,13416,"159,45,13,105"
38640,13758,"44,6,166,240,218,18"
38641,3520,"32,32"
38642,5571,"32,32,2,2,231,231,231,286"
38643,22434,"6,6,2,2,3,3,3,65"
38644,5709,281
38645,1485,"48,299,96"
38646,3816,"246,246,246"
38647,8441,"228,13"
38648,13779,"32,32,2,2"
38649,9687,169
38650,1500,"298,71"
38651,1501,"32,32"
38652,251,213
38653,7650,"177,177"
38654,5603,"15,108,12,12,26,24,30,30,80"
38655,3560,"16,16"
38656,5610,"21,32,32"
38657,1516,42
38658,9709,"78,189,159,71,16,139,139,139,68"
38659,595,182
38660,17903,"16,16,98"
38661,1523,"32,32,2,2,178"
38662,3574,"32,32"
38663,18346,"2,2,32,32"
38664,9724,"43,43"
38665,15869,"231,231,231,2,2,249,249,249,133"
38666,7083,"32,32"
